id_nip;operadora;id_cmpt;id_comp;sg_uf;cd_munic;tema;subtema;modal;cd_porte;contr;classi;nat_nip
1642;343889;202208;202209;MG;310620;01;22;04;G;01;06;01
1643;343889;202208;202209;MG;315670;01;21;04;G;01;06;01
1644;343889;202208;202209;MG;310620;01;09;04;G;01;06;01
1645;343889;202208;202209;MG;310620;01;21;04;G;05;08;01
1646;343889;202208;202209;RS;431800;02;25;04;G;02;06;02
1647;343889;202208;202209;MG;314650;01;24;04;G;02;08;01
1648;343889;202208;202209;ES;320530;01;09;04;G;01;06;01
1649;343889;202209;202209;MG;314800;01;22;04;G;01;06;01
1650;343889;202209;202209;MG;311860;01;17;04;G;05;08;01
1651;343889;202209;202209;ES;320520;01;09;04;G;05;08;01
1652;343889;202209;202209;MG;311550;01;17;04;G;02;08;01
1653;343889;202209;202209;MG;313760;01;17;04;G;01;06;01
1654;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1655;343889;202209;202209;MG;310670;01;17;04;G;01;08;01
1656;343889;202209;202209;MG;310620;03;13;04;G;01;06;02
1657;343889;202209;202209;PR;411370;01;17;04;G;01;08;01
1658;343889;202209;202209;MG;311860;01;17;04;G;02;06;01
1659;343889;202209;202209;MG;310620;01;07;04;G;01;06;01
1660;343889;202209;202209;MG;310620;01;21;04;G;01;06;01
1661;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1662;343889;202209;202209;MG;310210;01;09;04;G;01;06;01
1663;343889;202209;202209;MG;311830;02;06;04;G;05;06;02
1664;343889;202209;202209;MG;313670;01;09;04;G;01;08;01
1665;343889;202209;202209;MG;310620;01;21;04;G;05;06;01
1666;343889;202209;202209;MG;310620;01;17;04;G;01;08;01
1667;343889;202209;202209;AM;130002;01;09;04;G;01;06;01
1668;343889;202209;202209;RJ;330455;01;09;04;G;01;06;01
1669;343889;202209;202209;SC;421620;02;25;04;G;01;06;02
1670;343889;202209;202209;MG;317010;01;22;04;G;01;08;01
1671;343889;202209;202209;MG;310670;01;17;04;G;01;06;01
1672;343889;202209;202209;MG;311000;01;22;04;G;01;08;01
1673;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1674;343889;202209;202209;MG;310620;02;11;04;G;05;06;02
1675;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1676;343889;202209;202209;MG;310620;01;17;04;G;05;08;01
1677;343889;202209;202209;MG;310620;01;07;04;G;05;08;01
1678;343889;202209;202209;MG;310620;02;14;04;G;01;08;02
1679;343889;202209;202209;MG;317120;01;09;04;G;02;06;01
1680;343889;202209;202209;MG;314480;02;10;04;G;05;06;02
1681;343889;202209;202209;MG;317020;01;21;04;G;01;08;01
1682;343889;202209;202209;SP;353870;01;22;04;G;01;08;01
1683;343889;202209;202209;BA;290460;01;21;04;G;01;06;01
1684;343889;202209;202209;SP;355410;01;09;04;G;01;06;01
1685;343889;202209;202209;MG;310620;01;21;04;G;05;08;01
1686;343889;202209;202209;MG;310620;01;09;04;G;01;08;01
1687;343889;202209;202209;MG;310620;01;22;04;G;01;06;01
1688;343889;202209;202209;MG;310620;01;21;04;G;01;06;01
1689;343889;202209;202209;MG;310620;01;09;04;G;05;06;01
1690;343889;202209;202209;MG;310620;01;09;04;G;05;06;01
1691;343889;202209;202209;MG;313670;01;24;04;G;01;06;01
1692;343889;202209;202209;SP;352240;01;24;04;G;01;06;01
1693;343889;202209;202209;MG;314930;02;10;04;G;05;06;02
1694;343889;202209;202209;RJ;330455;01;09;04;G;01;08;01
1695;343889;202209;202209;CE;230440;01;09;04;G;01;06;01
1696;343889;202209;202209;MG;310620;01;09;04;G;02;08;01
1697;343889;202209;202209;MG;310620;01;21;04;G;05;08;01
1698;343889;202209;202209;MG;310620;01;17;04;G;02;06;01
1699;343889;202209;202209;MG;316553;01;21;04;G;01;08;01
1700;343889;202209;202209;ES;320040;01;09;04;G;01;08;01
1701;343889;202209;202209;MG;311860;01;17;04;G;05;08;01
1702;343889;202209;202209;MG;310620;01;17;04;G;02;08;01
1703;343889;202209;202209;MG;310620;01;17;04;G;05;08;01
1704;343889;202209;202209;PR;410690;01;17;04;G;01;06;01
1705;343889;202209;202209;AM;130002;01;09;04;G;05;06;01
1706;343889;202209;202209;MG;310620;01;22;04;G;01;06;01
1707;343889;202209;202209;AC;120001;01;09;04;G;01;08;01
1708;343889;202209;202209;BA;290040;01;09;04;G;01;08;01
1709;343889;202209;202209;MG;317020;02;02;04;G;02;06;02
1710;343889;202209;202209;MG;311860;01;22;04;G;05;08;01
1711;343889;202209;202209;BA;292740;01;09;04;G;01;08;01
1712;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1713;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1714;343889;202209;202209;MG;310620;01;09;04;G;01;08;01
1715;343889;202209;202209;MG;310620;01;24;04;G;01;08;01
1716;343889;202209;202209;MG;313670;01;24;04;G;01;08;01
1717;343889;202209;202209;MG;317020;01;21;04;G;02;06;01
1718;343889;202209;202209;MG;310080;01;09;04;G;01;06;01
1719;343889;202209;202209;MG;310670;01;17;04;G;05;06;01
1720;343889;202209;202209;MG;311750;01;09;04;G;05;06;01
1721;343889;202209;202209;MG;310620;03;13;04;G;05;06;02
1722;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1723;343889;202209;202209;MG;310620;03;18;04;G;01;06;02
1724;343889;202209;202209;MG;310620;01;21;04;G;05;06;01
1725;343889;202209;202209;MG;310620;01;17;04;G;05;08;01
1726;343889;202209;202209;DF;530010;01;09;04;G;01;06;01
1727;343889;202209;202209;MG;314610;01;09;04;G;01;06;01
1728;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1729;343889;202209;202209;MG;310620;01;21;04;G;05;06;01
1730;343889;202209;202209;MG;310620;01;17;04;G;01;08;01
1731;343889;202209;202209;MG;310620;01;17;04;G;05;06;01
1732;343889;202209;202209;SP;354990;01;09;04;G;01;06;01
1733;343889;202209;202209;MG;310670;01;17;04;G;05;06;01
1734;343889;202209;202209;MG;310670;01;21;04;G;02;08;01
1735;343889;202209;202209;MG;311860;01;17;04;G;01;06;01
1736;343889;202209;202209;MG;311860;01;24;04;G;05;06;01
1737;343889;202209;202209;MG;310620;01;01;04;G;01;06;01
1738;343889;202209;202209;MG;310620;01;09;04;G;01;08;01
1739;343889;202209;202209;MG;311860;01;24;04;G;01;06;01
1740;343889;202209;202209;ES;320500;01;21;04;G;01;06;01
1741;343889;202209;202209;MA;210005;01;09;04;G;05;08;01
1742;343889;202209;202209;MG;310670;01;22;04;G;01;06;01
1743;343889;202209;202209;MG;310620;01;24;04;G;02;08;01
1744;343889;202209;202209;MG;316553;01;09;04;G;05;08;01
1745;343889;202209;202209;MG;310670;01;24;04;G;01;08;01
1746;343889;202209;202209;MG;311860;01;17;04;G;05;06;01
1747;343889;202209;202209;MG;310620;02;06;04;G;05;06;02
1748;343889;202209;202209;MG;310620;02;25;04;G;02;08;02
1749;343889;202209;202209;MG;317020;01;17;04;G;02;06;01
1750;343889;202209;202209;MG;310670;01;09;04;G;01;08;01
1751;343889;202209;202209;MG;311860;01;09;04;G;05;06;01
1752;343889;202209;202209;MG;311860;01;24;04;G;02;06;01
1753;343889;202209;202209;MG;310620;01;22;04;G;01;08;01
1754;343889;202209;202209;MG;310620;03;13;04;G;05;06;02
1755;343889;202209;202209;MG;310620;01;24;04;G;05;06;01
1756;343889;202209;202209;MG;310620;01;24;04;G;05;08;01
1757;343889;202209;202209;MG;310620;01;21;04;G;01;06;01
1758;343889;202209;202209;MG;310620;01;01;04;G;01;06;01
1759;343889;202209;202209;MG;310620;03;20;04;G;05;08;02
1760;343889;202209;202209;MG;310620;02;09;04;G;05;08;02
1761;343889;202209;202209;MG;311750;01;22;04;G;05;06;01
1762;343889;202209;202209;MG;310620;01;21;04;G;01;08;01
1763;343889;202209;202209;MG;310620;02;10;04;G;01;08;02
1764;343889;202209;202209;MG;317020;01;22;04;G;01;08;01
1765;343889;202209;202209;MG;310620;01;21;04;G;02;06;01
1766;343889;202209;202209;MG;310620;01;09;04;G;05;06;01
1767;343889;202209;202209;SP;354990;01;21;04;G;01;06;01
1768;343889;202209;202209;AP;160025;01;09;04;G;05;08;01
1769;343889;202209;202209;MG;310620;01;09;04;G;10;08;01
1770;343889;202209;202209;MG;313665;01;17;04;G;01;06;01
1771;343889;202209;202209;MG;311860;01;22;04;G;02;06;01
1772;343889;202209;202209;MG;310620;01;17;04;G;01;08;01
1773;343889;202209;202209;MG;310620;02;25;04;G;02;06;02
1774;343889;202209;202209;MG;310620;01;24;04;G;01;06;01
1775;343889;202209;202209;MG;310620;01;09;04;G;01;08;01
1776;343889;202209;202209;AM;130010;01;09;04;G;02;06;01
1777;343889;202209;202209;MG;316990;03;20;04;G;01;08;02
1778;343889;202209;202209;MG;313820;02;25;04;G;05;06;02
1779;343889;202209;202209;MG;311830;01;09;04;G;02;06;01
1780;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1781;343889;202209;202209;MG;310620;01;07;04;G;05;08;01
1782;343889;202209;202209;ES;320500;01;09;04;G;01;06;01
1783;343889;202209;202209;MG;310620;02;11;04;G;05;08;02
1784;343889;202209;202209;PA;150420;01;09;04;G;01;08;01
1785;343889;202209;202209;MG;311860;01;22;04;G;01;06;01
1786;343889;202209;202209;GO;520870;01;09;04;G;05;08;01
1787;343889;202209;202209;MG;313130;01;24;04;G;01;08;01
1788;343889;202209;202209;MG;316295;02;25;04;G;02;06;02
1789;343889;202209;202209;MG;311860;01;21;04;G;01;06;01
1790;343889;202209;202209;MG;310620;01;17;04;G;02;06;01
1791;343889;202209;202209;XX;000000;04;29;04;G;10;05;02
1792;343889;202209;202209;MG;314740;01;21;04;G;01;06;01
1793;343889;202209;202209;MG;317020;01;21;04;G;02;08;01
1794;343889;202209;202209;MG;311860;03;20;04;G;05;08;02
1795;343889;202209;202209;MG;310620;01;21;04;G;05;06;01
1796;343889;202209;202209;MG;312610;01;09;04;G;01;06;01
1797;343889;202209;202209;SC;420910;02;10;04;G;01;08;02
1798;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1799;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1800;343889;202209;202209;ES;320500;01;09;04;G;01;06;01
1801;343889;202209;202209;MG;310620;01;09;04;G;02;06;01
1802;343889;202209;202209;MG;315460;01;17;04;G;01;06;01
1803;343889;202209;202209;MG;317020;01;09;04;G;02;06;01
1804;343889;202209;202209;MG;310620;01;01;04;G;01;08;01
1805;343889;202209;202209;MG;313670;01;17;04;G;01;06;01
1806;343889;202209;202209;MG;313130;01;09;04;G;02;06;01
1807;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1808;343889;202209;202209;MG;310620;01;09;04;G;05;06;01
1809;343889;202209;202209;MG;317020;02;06;04;G;02;08;02
1810;343889;202209;202209;MG;317020;01;17;04;G;02;06;01
1811;343889;202209;202209;MG;313760;01;17;04;G;01;06;01
1812;343889;202209;202209;MG;317120;01;17;04;G;01;06;01
1813;343889;202209;202209;MG;310670;01;17;04;G;01;06;01
1814;343889;202209;202209;MG;310670;01;17;04;G;01;08;01
1815;343889;202209;202209;MG;310620;01;09;04;G;02;08;01
1816;343889;202209;202209;MG;310620;01;17;04;G;02;08;01
1817;343889;202209;202209;MG;310620;01;21;04;G;01;06;01
1818;343889;202209;202209;AP;160025;01;09;04;G;05;08;01
1819;343889;202209;202209;MG;317020;03;18;04;G;02;03;02
1820;343889;202209;202209;RJ;330240;01;09;04;G;01;06;01
1821;343889;202209;202209;PA;150543;01;09;04;G;01;06;01
1822;343889;202209;202209;MG;310670;02;25;04;G;01;06;02
1823;343889;202209;202209;MG;315460;01;17;04;G;01;06;01
1824;343889;202209;202209;MG;314590;01;22;04;G;01;06;01
1825;343889;202209;202209;MG;312230;01;09;04;G;10;08;01
1826;343889;202209;202209;GO;521975;01;21;04;G;01;06;01
1827;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1828;343889;202209;202209;MG;315180;01;22;04;G;01;06;01
1829;343889;202209;202209;MG;310620;01;21;04;G;02;08;01
1830;343889;202209;202209;MG;310620;01;24;04;G;01;06;01
1831;343889;202209;202209;MG;310620;01;01;04;G;01;06;01
1832;343889;202209;202209;MG;310620;02;25;04;G;05;08;02
1833;343889;202209;202209;MG;310620;01;24;04;G;02;08;01
1834;343889;202209;202209;SP;355030;01;17;04;G;02;06;01
1835;343889;202209;202209;MG;311860;01;17;04;G;05;08;01
1836;343889;202209;202209;MG;311860;01;17;04;G;01;08;01
1837;343889;202209;202209;MG;310620;01;21;04;G;01;08;01
1838;343889;202209;202209;MG;310620;01;01;04;G;05;06;01
1839;343889;202209;202209;MG;310620;01;24;04;G;01;06;01
1840;343889;202209;202209;PA;150553;01;09;04;G;10;06;01
1841;343889;202209;202209;MG;310620;01;22;04;G;01;06;01
1842;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1843;343889;202209;202209;MG;310620;01;01;04;G;01;08;01
1844;343889;202209;202209;MG;317020;02;11;04;G;02;06;02
1845;343889;202209;202209;MG;317020;01;22;04;G;02;08;01
1846;343889;202209;202209;MG;317020;01;22;04;G;01;08;01
1847;343889;202209;202209;SP;352590;01;09;04;G;01;06;01
1848;343889;202209;202209;GO;520060;01;17;04;G;01;06;01
1849;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1850;343889;202209;202209;MG;310620;01;21;04;G;05;08;01
1851;343889;202209;202209;MG;310620;02;05;04;G;01;06;02
1852;343889;202209;202209;MG;311000;01;17;04;G;01;06;01
1853;343889;202209;202209;RJ;330170;01;09;04;G;01;06;01
1854;343889;202209;202209;CE;230020;02;06;04;G;01;08;02
1855;343889;202209;202209;MG;310670;01;17;04;G;05;06;01
1856;343889;202209;202209;MG;315670;01;21;04;G;02;06;01
1857;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1858;343889;202209;202209;MG;316250;02;25;04;G;02;06;02
1859;343889;202209;202209;MG;310620;01;21;04;G;02;06;01
1860;343889;202209;202209;MG;311860;01;17;04;G;05;06;01
1861;343889;202209;202209;MG;310670;01;17;04;G;01;06;01
1862;343889;202209;202209;MG;310620;01;24;04;G;02;06;01
1863;343889;202209;202209;MG;310620;01;17;04;G;05;06;01
1864;343889;202209;202209;MG;310620;02;25;04;G;05;08;02
1865;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1866;343889;202209;202209;ES;320530;01;24;04;G;01;08;01
1867;343889;202209;202209;MG;311860;01;17;04;G;01;08;01
1868;343889;202209;202209;MG;310400;01;24;04;G;02;08;01
1869;343889;202209;202209;MG;310670;01;17;04;G;01;06;01
1870;343889;202209;202209;MG;315670;01;24;04;G;01;06;01
1871;343889;202209;202209;MG;311860;01;21;04;G;01;08;01
1872;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1873;343889;202209;202209;MG;310620;01;09;04;G;01;08;01
1874;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1875;343889;202209;202209;MG;310620;01;21;04;G;02;08;01
1876;343889;202209;202209;MG;310620;01;24;04;G;05;08;01
1877;343889;202209;202209;MG;315180;01;24;04;G;01;06;01
1878;343889;202209;202209;MG;317020;01;09;04;G;02;06;01
1879;343889;202209;202209;MG;312980;01;17;04;G;02;06;01
1880;343889;202209;202209;MG;317020;01;22;04;G;02;06;01
1881;343889;202209;202209;RN;240800;01;01;04;G;01;06;01
1882;343889;202209;202209;MG;310620;01;09;04;G;02;06;01
1883;343889;202209;202209;MG;310620;01;21;04;G;01;08;01
1884;343889;202209;202209;MG;315670;01;21;04;G;02;08;01
1885;343889;202209;202209;RJ;330455;01;21;04;G;01;06;01
1886;343889;202209;202209;MG;315780;02;25;04;G;02;06;02
1887;343889;202209;202209;MG;315720;01;09;04;G;02;08;01
1888;343889;202209;202209;MG;313510;01;09;04;G;01;08;01
1889;343889;202209;202209;MG;310670;01;17;04;G;05;06;01
1890;343889;202209;202209;MG;310620;01;17;04;G;05;08;01
1891;343889;202209;202209;MG;310620;01;24;04;G;02;06;01
1892;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1893;343889;202209;202209;MG;314800;01;22;04;G;02;06;01
1894;343889;202209;202209;MG;315670;03;13;04;G;01;06;02
1895;343889;202209;202209;MG;317020;01;21;04;G;02;06;01
1896;343889;202209;202209;MG;311860;02;09;04;G;05;06;02
1897;343889;202209;202209;MG;310620;01;09;04;G;05;06;01
1898;343889;202209;202209;MG;310620;02;25;04;G;05;08;02
1899;343889;202209;202209;MG;314800;02;11;04;G;02;06;02
1900;343889;202209;202209;RJ;330370;01;21;04;G;01;06;01
1901;343889;202209;202209;MG;313130;01;24;04;G;05;08;01
1902;343889;202209;202209;CE;230440;01;09;04;G;01;06;01
1903;343889;202209;202209;MG;311860;01;09;04;G;01;06;01
1904;343889;202209;202209;MG;310670;01;21;04;G;01;08;01
1905;343889;202209;202209;MG;310620;01;17;04;G;05;08;01
1906;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1907;343889;202209;202209;MG;310010;01;09;04;G;05;06;01
1908;343889;202209;202209;GO;522045;01;24;04;G;01;06;01
1909;343889;202209;202209;MG;312980;01;17;04;G;01;06;01
1910;343889;202209;202209;MG;314330;01;09;04;G;01;08;01
1911;343889;202209;202209;MG;310620;02;25;04;G;01;06;02
1912;343889;202209;202209;MG;310620;01;17;04;G;01;06;01
1913;343889;202209;202209;MG;310620;01;09;04;G;01;08;01
1914;343889;202209;202209;MG;310620;03;18;04;G;05;08;02
1915;343889;202209;202209;MG;315670;01;17;04;G;01;08;01
1916;343889;202209;202209;MG;310670;01;17;04;G;01;06;01
1917;343889;202209;202209;MG;310560;01;24;04;G;01;06;01
1918;343889;202209;202209;MG;310620;01;09;04;G;01;06;01
1919;343889;202209;202209;MG;310620;01;09;04;G;05;08;01
1920;343889;202209;202209;MG;310620;01;17;04;G;05;08;01
1921;343889;202209;202209;MG;311860;01;17;04;G;05;06;01
